Source Page,Link Text,Link URL
https://www.nyc.gov/site/queenscb2/meetings/notices.page,"Flood Solutions Fair, September 13, 2025",https://www.nyc.gov/assets/queenscb2/downloads/pdf/notices/2025/September-13-2025-Flood-Solutions-Fair.pdf
https://www.nyc.gov/site/queenscb2/meetings/notices.page,Ecuadorian Independence Celebration 2025,https://www.nyc.gov/assets/queenscb2/downloads/pdf/2025/Ecuadorian-Independence-Celebration-2025.pdf
https://www.nyc.gov/site/queenscb2/meetings/notices.page,"Queensboro Dance Festival Windmuller Park Stage July12, 2025",https://www.nyc.gov/assets/queenscb2/downloads/pdf/notices/2025/Queensboro-Dance-Festival-Windmuller-July-12.pdf
https://www.nyc.gov/site/queenscb2/meetings/notices.page,NYC Urban Forest Plan 2025 Flyer,https://www.nyc.gov/assets/queenscb2/downloads/pdf/notices/2025/Urabn_Forestry_Questionnaire.pdf
https://www.nyc.gov/site/queenscb2/meetings/notices.page,Individual Training Grants,https://www.nyc.gov/assets/queenscb2/downloads/pdf/2025/ITG-flyer2025-revision.pdf
https://www.nyc.gov/site/queenscb2/meetings/notices.page,AANHPI Heritage Month Celebration Flyer,https://www.nyc.gov/assets/queenscb2/downloads/pdf/notices/2025/AANHPI-Heritage-Month-Celebration.pdf
https://www.nyc.gov/site/queenscb2/meetings/notices.page,BP Richards LGBTQ+ Pride Month Celebration 2025,https://www.nyc.gov/assets/queenscb2/downloads/pdf/2025/BP-Richards-LGBTQ-Pride-Month-Celebration-2025.pdf
https://www.nyc.gov/site/queenscb2/meetings/notices.page,BP Richards LGBTQ+ Pride Month Kickoff Flag Raising 2025 Flyer,https://www.nyc.gov/assets/queenscb2/downloads/pdf/2025/BP-Richards-LGBTQ-Pride-Month-Kickoff-Flag-Raising-2025-Flyer.pdf
https://www.nyc.gov/site/queenscb2/meetings/notices.page,Summer 2025 NYS Supreme Court Judicial Internship Posting,https://www.nyc.gov/assets/queenscb2/downloads/pdf/2025/Summer-2025-NYS-Supreme-Court-Judicial-Internship-Posting.pdf
https://www.nyc.gov/site/queenscb2/meetings/notices.page,Commercial Lease Legal Assistance,https://www.nyc.gov/assets/queenscb2/downloads/pdf/notices/2025/CB2-Commercial-Lease-Legal-Assistance.pdf
https://www.nyc.gov/site/queenscb2/meetings/notices.page,2025 Bangladesh Heritage Celebration,https://www.nyc.gov/assets/queenscb2/downloads/pdf/2025/2025-Bangladesh-Heritage-Celebration.pdf
https://www.nyc.gov/site/queenscb2/meetings/notices.page,Community Baby Shower Flyer,https://www.nyc.gov/assets/queenscb2/downloads/pdf/2025/Community-Baby-Shower-flyer.pdf
https://www.nyc.gov/site/queenscb2/meetings/notices.page,AAPI Heritage Month 2025,https://www.nyc.gov/assets/queenscb2/downloads/pdf/2025/AAPI-Heritage-Month-2025.pdf
https://www.nyc.gov/site/queenscb2/meetings/notices.page,"Curbside Composting is Mandatory Enforcement Begins April 1, 2025",https://www.nyc.gov/assets/queenscb2/downloads/pdf/2025/Curbside-Composting-is-Mandatory-Enforcement-Begins-April-1-2025.pdf
https://www.nyc.gov/site/queenscb2/meetings/notices.page,New Members Wanted - Join the Sunnyside Drum Corps,https://www.nyc.gov/assets/queenscb2/images/content/pages/IMG_3710.jpeg
https://www.nyc.gov/site/queenscb2/meetings/notices.page,PROM x QPL: Prom Attire Collection Drive,https://www.nyc.gov/assets/queenscb2/downloads/pdf/2025/11826-0225_PROMxQPL_R3.pdf
https://www.nyc.gov/site/queenscb2/meetings/notices.page,"Earth Day of Action - April 19th, 2025",https://www.nyc.gov/assets/queenscb2/images/content/pages/Earth-Day-of-Action-Graphic.png
https://www.nyc.gov/site/queenscb2/meetings/notices.page,Spring Egg Hunt Flyer 2025,https://www.nyc.gov/assets/queenscb2/downloads/pdf/2025/Spring-Egg-Hunt-flyer-2025_v3.pdf
https://www.nyc.gov/site/queenscb2/meetings/notices.page,BP Richards Eid-al-Fitr Flyer 2025,https://www.nyc.gov/assets/queenscb2/downloads/pdf/2025/BP-Richards-Eid-al-Fitr-Flyer.pdf
https://www.nyc.gov/site/queenscb2/meetings/notices.page,Compost Enforcement Flyer 2025,https://www.nyc.gov/assets/queenscb2/downloads/pdf/2025/CompostEnforcementFlyer-2025.pdf
https://www.nyc.gov/site/queenscb2/meetings/notices.page,Holi Phagwah Celebration - March 2025,https://www.nyc.gov/assets/queenscb2/downloads/pdf/2025/Holi_Phagwah-Celebration-Flyer-v3.pdf
https://www.nyc.gov/site/queenscb2/meetings/notices.page,Parent Advisory Board Meetings - February 2025,https://www.nyc.gov/assets/queenscb2/downloads/pdf/2025/Parent-Advisory-Board-Meetings-Feb-Flyer-UFT-002.pdf
https://www.nyc.gov/site/queenscb2/meetings/notices.page,2025 Queensboro Dance Festival,https://www.nyc.gov/assets/queenscb2/images/content/pages/Call-2025-QDF-1.png
https://www.nyc.gov/site/queenscb2/meetings/notices.page,Spanish,https://www.nyc.gov/assets/queenscb2/images/content/pages/Call-2025-Espanol-2.png
https://www.nyc.gov/site/queenscb2/meetings/notices.page,Korean,https://www.nyc.gov/assets/queenscb2/images/content/pages/Korean-Translation-2025-8.5×11in.png
https://www.nyc.gov/site/queenscb2/meetings/notices.page,"Congresswoman Velazquez Town Hall Meeting Sunnyside - February 19, 2025",https://www.nyc.gov/assets/queenscb2/downloads/pdf/2025/Congresswoman-Velazquez-Town-Hall-Meeting-Sunnyside-Feb-19-2025.pdf
https://www.nyc.gov/site/queenscb2/meetings/notices.page,Lunar New Year Celebration,https://www.nyc.gov/assets/queenscb2/images/content/pages/lunarNY2025alllogos.jpg
https://www.nyc.gov/site/queenscb2/meetings/notices.page,Celebration of Irish Heritage,https://www.nyc.gov/assets/queenscb2/images/content/pages/irishheritagealllogos2025.png
https://www.nyc.gov/site/queenscb2/meetings/notices.page,2nd Annual Lily Gavin Memorial Women's History Breakfast,https://www.nyc.gov/assets/queenscb2/images/content/pages/2ndAnnualLilyGavinMWHBalllogos.png
https://www.nyc.gov/site/queenscb2/meetings/notices.page,No 7 QBP - Hudson Yards - Feb 25 & March 4 2025,https://www.nyc.gov/assets/queenscb2/images/content/pages/No-7-QBP-Hudson-Yards-Feb-25-March-4-2025.png
https://www.nyc.gov/site/queenscb2/meetings/notices.page,Plan Ahead 7 thru mid April,https://www.nyc.gov/assets/queenscb2/images/content/pages/Plan-Ahead-7-thru-midApril.png
https://www.nyc.gov/site/queenscb2/meetings/notices.page,"BP Richards, Queens, Talks Financial Aid-FAFSA Made Easy",https://www.nyc.gov/assets/queenscb2/downloads/pdf/notices/2025/BP-Richards-Queens-Talks-Financial-Aid-FAFSA-Made-Easy.pdf
https://www.nyc.gov/site/queenscb2/meetings/notices.page,Immigration Know Your Rights Workshop 2-1-2025,https://www.nyc.gov/assets/queenscb2/downloads/pdf/notices/2025/Immigration-Know-Your-Rights-Workshop-2-1-2025.pdf
https://www.nyc.gov/site/queenscb2/meetings/notices.page,CEC 30 Town Hall Flyer,https://www.nyc.gov/assets/queenscb2/downloads/pdf/2025/CEC-30-Town-Hall-Flyer-FINAL.pdf
https://www.nyc.gov/site/queenscb2/meetings/notices.page,Spanish,https://www.nyc.gov/assets/queenscb2/downloads/pdf/2025/38029-CEC-30-Town-Hall-Flyer-FINAL_Spanish.pdf
https://www.nyc.gov/site/queenscb2/meetings/notices.page,Chinese,https://www.nyc.gov/assets/queenscb2/downloads/pdf/2025/38029-CEC-30-Town-Hall-Flyer-FINAL_Chinese.pdf
https://www.nyc.gov/site/queenscb2/meetings/notices.page,Bangla,https://www.nyc.gov/assets/queenscb2/downloads/pdf/2025/38029-CEC-30-Town-Hall-Flyer-FINAL_Bangla.pdf
https://www.nyc.gov/site/queenscb2/meetings/notices.page,NYC Merchant Organizing Conference Flyer,https://www.nyc.gov/assets/queenscb2/downloads/pdf/2025/NYC-Merchant-Organizing-Conference-Flyer.pdf
https://www.nyc.gov/site/queenscb2/meetings/notices.page,"AEL Workshop - February 3, 2025",https://www.nyc.gov/assets/queenscb2/images/content/pages/AEL-Workshop-2.3-NYPA-Eng-Flyer.PNG
https://www.nyc.gov/site/queenscb2/meetings/notices.page,The Queens Bus Network Redesign Informational Town Hall,https://www.nyc.gov/assets/queenscb2/downloads/pdf/2025/QBNR-Addendum-Town-Hall_Jan-22-2025.pdf
https://www.nyc.gov/site/queenscb2/meetings/notices.page,Queens Waterfront Greenway,https://www.nyc.gov/assets/queenscb2/downloads/pdf/2025/2024_12_23_Queens_Greenway_Flyer.pdf
https://www.nyc.gov/site/queenscb2/meetings/notices.page,"Onelic Neighborhood Plan - Saturday, January 25, 12pm - 2pm",https://www.nyc.gov/assets/queenscb2/images/content/pages/250107_FAM4-Event-Flyer.jpg
https://www.nyc.gov/site/queenscb2/meetings/notices.page,CB2 Winter Coat Drive,https://www.nyc.gov/assets/queenscb2/downloads/pdf/notices/2024/CB2-Winter-Coat-Drive-2024.pdf
https://www.nyc.gov/site/queenscb2/meetings/notices.page,P.S 229Q Emanuel Kaplan Veterans Day Drive,https://www.nyc.gov/assets/queenscb2/images/content/pages/P.S-229Q-Emanuel-Kaplan-Veterans-Day-Drive.jpeg
https://www.nyc.gov/site/queenscb2/meetings/notices.page,Thanksgiving Turkey Giveaway in AD30,https://www.nyc.gov/assets/queenscb2/images/content/pages/Thanksgiving-Turkey-Giveaway-in-AD30-Promotional-Graphic.png
https://www.nyc.gov/site/queenscb2/meetings/notices.page,Elder Justice Information in English and Spanish,https://www.nyc.gov/assets/queenscb2/downloads/pdf/2024/Elder-Justice-Information-in-English-and-Spanish.pdf
https://www.nyc.gov/site/queenscb2/meetings/notices.page,Installation of Elevators at 46th St.-Bliss St. Station,https://www.nyc.gov/assets/queenscb2/downloads/pdf/notices/2024/46-St-Bliss-St-Nov-2024-Construction-Bulletin.pdf
https://www.nyc.gov/site/queenscb2/meetings/notices.page,Installation of Elevators at 33rd St.-Rawson St. Station,https://www.nyc.gov/assets/queenscb2/downloads/pdf/notices/2024/33rd-St-Rawson-Street-Nov-2024-Construction-Bulletin.pdf
https://www.nyc.gov/site/queenscb2/meetings/notices.page,Water Conservation,https://www.nyc.gov/assets/queenscb2/downloads/pdf/2024/Water-Conservation_Flyers_8.5-by-11.pdf
https://www.nyc.gov/site/queenscb2/meetings/notices.page,Water Conservation Flyer,https://www.nyc.gov/assets/queenscb2/images/content/pages/Water-Conservation_Social-Media.png
https://www.nyc.gov/site/queenscb2/meetings/notices.page,"Elevator Replacement November 6, 2024",https://www.nyc.gov/assets/queenscb2/downloads/pdf/2024/E34052-Roosevelt-Ave-Mobilization_11062024.pdf
https://www.nyc.gov/site/queenscb2/meetings/notices.page,"Veterans Appreciation Lunch Tuesday, November 12, 2024 12:30pm",https://www.nyc.gov/assets/queenscb2/images/content/pages/Veterans-Appreciation-Lunch-in-AD30.png
https://www.nyc.gov/site/queenscb2/meetings/notices.page,"Arts & Craft Fair Saturday, December 7, 2024 43-18 Skillman Ave",https://www.nyc.gov/assets/queenscb2/images/content/pages/English_flyer.jpg
https://www.nyc.gov/site/queenscb2/meetings/notices.page,Spanish,https://www.nyc.gov/assets/queenscb2/images/content/pages/Español_flyer.jpg
https://www.nyc.gov/site/queenscb2/meetings/notices.page,EMT Flyer,https://www.nyc.gov/assets/queenscb2/downloads/pdf/2024/EMT-FLYER-2022.pdf
https://www.nyc.gov/site/queenscb2/meetings/notices.page,EMS Filing QR Code,https://www.nyc.gov/assets/queenscb2/downloads/pdf/2024/2024-EMS-Filing-QR-Code.pdf
https://www.nyc.gov/site/queenscb2/meetings/notices.page,EMS Trainee Flyer,https://www.nyc.gov/assets/queenscb2/downloads/pdf/2024/EMS-trainee-new-flyer-2022-004-1-002.pdf
https://www.nyc.gov/site/queenscb2/meetings/notices.page,October 2024 Federal Student Aid Announcement,https://www.nyc.gov/assets/queenscb2/downloads/pdf/2024/October-2024-Federal-Student-Aid-Announcements.pdf
https://www.nyc.gov/site/queenscb2/meetings/notices.page,"Free Tenant Legal Clinic, October 29th, 2024",https://www.nyc.gov/assets/queenscb2/images/content/pages/Free-Tenant-Legal-Clinic-with-Communities-Resist-English.png
https://www.nyc.gov/site/queenscb2/meetings/notices.page,Spanish,https://www.nyc.gov/assets/queenscb2/images/content/pages/Free-Tenant-Legal-Clinic-with-Communities-Resist-Spanish.png
https://www.nyc.gov/site/queenscb2/meetings/notices.page,BOI Informational Brochure,https://www.nyc.gov/assets/queenscb2/downloads/pdf/2024/BOI-Informational-Brochure-April-2024.pdf
https://www.nyc.gov/site/queenscb2/meetings/notices.page,FDNY Open House 2024,https://www.nyc.gov/assets/queenscb2/downloads/pdf/2024/open-house-2024-flyer-8-5x11-20241007.pdf
https://www.nyc.gov/site/queenscb2/meetings/notices.page,Spanish,https://www.nyc.gov/assets/queenscb2/downloads/pdf/2024/open-house-2024-Spanish-10082024.pdf
https://www.nyc.gov/site/queenscb2/meetings/notices.page,"Annual Diwali Celebration, Wednesday, November 6, 2024",https://www.nyc.gov/assets/queenscb2/downloads/pdf/2024/Diwali-2024-Flyer_v5.pdf
https://www.nyc.gov/site/queenscb2/meetings/notices.page,"108th Precinct Community Council Meeting, Wednesday, October 30, 2024, 7PM",https://www.nyc.gov/assets/queenscb2/images/content/pages/October-Meeting-2024.png
https://www.nyc.gov/site/queenscb2/meetings/notices.page,Safety Improvements on Review Ave. and Laurel Hill Blvd. Fall 2024,https://www.nyc.gov/assets/queenscb2/downloads/pdf/notices/2024/Review-Ave-WHH.pdf
https://www.nyc.gov/site/queenscb2/meetings/notices.page,Community Health Worker Training Program November 2024,https://www.nyc.gov/assets/queenscb2/downloads/pdf/2024/8-22-24_HRSA-CHW-Cohort-3-Flyer.pdf
https://www.nyc.gov/site/queenscb2/meetings/notices.page,College Fair October 2024,https://www.nyc.gov/assets/queenscb2/downloads/pdf/2024/COLLEGE-FAIR-Sept_Oct-2024.pdf
https://www.nyc.gov/site/queenscb2/meetings/notices.page,NYC Commission on Human Rights,https://www.nyc.gov/assets/queenscb2/downloads/pdf/2024/NYC-Commission-on-Human-Rights.pdf
https://www.nyc.gov/site/queenscb2/meetings/notices.page,Spanish,https://www.nyc.gov/assets/queenscb2/downloads/pdf/2024/NYC-Commission-on-Human-Rights_001.pdf
https://www.nyc.gov/site/queenscb2/meetings/notices.page,Community Engagement Forum with NYC DOT Ydanis Rodr,https://www.nyc.gov/assets/queenscb2/downloads/pdf/2024/Community-Engagement-Forum-with-NYC-DOT-Commissioner-Ydanis-Rodr.pdf
https://www.nyc.gov/site/queenscb2/meetings/notices.page,Spanish,https://www.nyc.gov/assets/queenscb2/downloads/pdf/2024/NYC-DOT-Community-Engagement.pdf
https://www.nyc.gov/site/queenscb2/meetings/notices.page,Punjabi,https://www.nyc.gov/assets/queenscb2/downloads/pdf/2024/NYC-DOT-Community-Engagement_001.pdf
https://www.nyc.gov/site/queenscb2/meetings/notices.page,Hunter's Point Library Discovery Day 2024,https://www.nyc.gov/assets/queenscb2/downloads/pdf/2024/Hunters-Point-Library_Discovery-Day-2024.pdf
https://www.nyc.gov/site/queenscb2/meetings/notices.page,KYR Legal Session on Government Programs and Benefits (Printable Flyer),https://www.nyc.gov/assets/queenscb2/downloads/pdf/notices/2024/KYR-Legal-Session-on-Government-Programs-and-Benefits-Printable-Flyer.pdf
https://www.nyc.gov/site/queenscb2/meetings/notices.page,KYR Legal Session on Government Programs and Benefits (Social Media Flyer),https://www.nyc.gov/assets/queenscb2/images/content/pages/KYR-Legal-Session-on-Government-Programs-and-Benefits-Social-Media-Flyer.png
https://www.nyc.gov/site/queenscb2/meetings/notices.page,2nd Annual AD30 Health in Woodside (PDF Print Flyer),https://www.nyc.gov/assets/queenscb2/downloads/pdf/2024/2nd-Annual-AD30-Health-Fair-in-Woodside-PDF-Print-Flyer.pdf
https://www.nyc.gov/site/queenscb2/meetings/notices.page,2nd Annual AD30 Health in Woodside (Social Media Flyer),https://www.nyc.gov/assets/queenscb2/images/content/pages/2nd-Annual-AD30-Health-Fair-in-Woodside-Social-Media-Flyer.png
https://www.nyc.gov/site/queenscb2/meetings/notices.page,Family Film Night at Queens Borough Hall Flyer,https://www.nyc.gov/assets/queenscb2/downloads/pdf/2024/Family-Film-Night-at-Queens-Borough-Hall-Flyer-v6.pdf
https://www.nyc.gov/site/queenscb2/meetings/notices.page,Mexican Independence Day Celebration Flyer,https://www.nyc.gov/assets/queenscb2/downloads/pdf/2024/Mexican-Independence-Day-Celebration-Flyer-English.pdf
https://www.nyc.gov/site/queenscb2/meetings/notices.page,Spanish,https://www.nyc.gov/assets/queenscb2/downloads/pdf/2024/Mexican-Independence-Day-Celebration-Flyer-Español.pdf
https://www.nyc.gov/site/queenscb2/meetings/notices.page,Free Tenant Legal Clinic August Flyer,https://www.nyc.gov/assets/queenscb2/downloads/pdf/2024/Free-Tenant-Legal-Clinic-August-Flyer.pdf
https://www.nyc.gov/site/queenscb2/meetings/notices.page,"Veterans & Military Appreciation Day - Monday, September 2, 2024",https://www.nyc.gov/assets/queenscb2/images/content/pages/Rye-Playland.jpg
https://www.nyc.gov/site/queenscb2/meetings/notices.page,Back to School Fair at Elmhurst Library,https://www.nyc.gov/assets/queenscb2/downloads/pdf/2024/17558-0724_Back-to-School-Fair-at-Elmhurst-Library-R7.pdf
https://www.nyc.gov/site/queenscb2/meetings/notices.page,Veterans Initiatives and Services Seminar Flyer,https://www.nyc.gov/assets/queenscb2/downloads/pdf/2024/Veterans-Initiatives-and-Services-Seminar-Flyer.pdf
https://www.nyc.gov/site/queenscb2/meetings/notices.page,Veterans Initiatives and Services Seminar Flyer (JPG),https://www.nyc.gov/assets/queenscb2/images/content/pages/1723211449974-6cb536b2-4adc-4c69-93fd-17f1def78e68_1.jpg
https://www.nyc.gov/site/queenscb2/meetings/notices.page,"The MTA is Hiring 2,000 Bus Operators",https://www.nyc.gov/assets/queenscb2/downloads/pdf/2024/cid1719F1F4-EAEE-4BFE-B314-D5175DD9CD82.pdf
https://www.nyc.gov/site/queenscb2/meetings/notices.page,Residential Containderization,https://www.nyc.gov/assets/queenscb2/downloads/pdf/2024/ResidentialContainerizationFlyer.pdf
https://www.nyc.gov/site/queenscb2/meetings/notices.page,"Dance Performances at Hunters Point South Park - Saturday, August 10, 2024",https://www.nyc.gov/assets/queenscb2/downloads/pdf/2024/17_20240803_181120_0001.pdf
https://www.nyc.gov/site/queenscb2/meetings/notices.page,"Queens Family Day at Culturelab LIC - Sunday, August 11, 2024",https://www.nyc.gov/assets/queenscb2/downloads/pdf/2024/18_20240803_181120_0002.pdf
https://www.nyc.gov/site/queenscb2/meetings/notices.page,Back to School Giveaway with CCA Metro - Registration Closed,https://www.nyc.gov/assets/queenscb2/images/content/pages/Back-to-School-Giveaway-with-CCA-Metro-Registration-Closed.jpg
https://www.nyc.gov/site/queenscb2/meetings/notices.page,Spanish,https://www.nyc.gov/assets/queenscb2/images/content/pages/Back-to-School-Giveaway-Registration-Closed-in-Spanish.jpg
https://www.nyc.gov/site/queenscb2/meetings/notices.page,hurricane Beryl Relief Donation Drive Flyer,https://www.nyc.gov/assets/queenscb2/downloads/pdf/2024/hurricane-beryl-relief-donation-drive-flyer.pdf
https://www.nyc.gov/site/queenscb2/meetings/notices.page,Young and Young Adult Council,https://www.nyc.gov/assets/queenscb2/downloads/pdf/notices/2024/Youth-Young-Adult-Council-Flyer-2024.pdf
https://www.nyc.gov/site/queenscb2/meetings/notices.page,Back to School Giveaway with CCA Metro,https://www.nyc.gov/assets/queenscb2/downloads/pdf/2024/Back-to-School-Giveaway-with-CCA-Metro-PDF-Print.pdf
https://www.nyc.gov/site/queenscb2/meetings/notices.page,Back to School Giveaway with CCA Metro Social Media,https://www.nyc.gov/assets/queenscb2/images/content/pages/Back-to-School-Giveaway-with-CCA-Metro-Social-Media-Dimensions.jpg
https://www.nyc.gov/site/queenscb2/meetings/notices.page,Back to School Giveaway Spanish Social Media,https://www.nyc.gov/assets/queenscb2/images/content/pages/Back-to-School-Giveaway-Spanish-Social-Media-Dimensions.jpg
https://www.nyc.gov/site/queenscb2/meetings/notices.page,NYC Children Youth Development Specialist Hiring Event August 2024,https://www.nyc.gov/assets/queenscb2/downloads/pdf/2024/NYC-Children-Youth-Development-Specialist-Hiring-Event-August-2024-Flyer.pdf
https://www.nyc.gov/site/queenscb2/meetings/notices.page,Spanish,https://www.nyc.gov/assets/queenscb2/downloads/pdf/2024/Velazquez-Dept-of-Treasury-FinCEN-Event-Flyer-Spanish-Aug-2-2024.pdf
https://www.nyc.gov/site/queenscb2/meetings/notices.page,Save the Date! Community Clean in Maspeth (PDF Standard),https://www.nyc.gov/assets/queenscb2/downloads/pdf/2024/Save-the-Date-Community-Clean-Up-in-Maspeth-PDF-Standard.pdf
https://www.nyc.gov/site/queenscb2/meetings/notices.page,Save the Date! Community Clean in Maspeth (PDF Print),https://www.nyc.gov/assets/queenscb2/downloads/pdf/2024/Save-the-Date-Community-Clean-Up-in-Maspeth-PDF-Print.pdf
https://www.nyc.gov/site/queenscb2/meetings/notices.page,Save the Date! Community Clean in Maspeth (Promotional Graphic),https://www.nyc.gov/assets/queenscb2/images/content/pages/Save-the-Date-Community-Clean-Up-in-Maspeth-Promotional-Graphic.jpg
https://www.nyc.gov/site/queenscb2/meetings/notices.page,Assistance Programs Fact Sheet April 2024,https://www.nyc.gov/assets/queenscb2/downloads/pdf/2024/Assistance-Programs-fact-sheet-4.2024.pdf
https://www.nyc.gov/site/queenscb2/meetings/notices.page,Veteran Voices Project Flyer,https://www.nyc.gov/assets/queenscb2/downloads/pdf/2024/VVP-Flyer.pdf
https://www.nyc.gov/site/queenscb2/meetings/notices.page,Veteran Resource Guide,https://www.nyc.gov/assets/queenscb2/downloads/pdf/2024/Veteran-Resource-Guide-Supplemental.pdf
https://www.nyc.gov/site/queenscb2/meetings/notices.page,Veteran Affairs Claims Unit,https://www.nyc.gov/assets/queenscb2/downloads/pdf/2024/VA-Claims_Short-Version.pdf
https://www.nyc.gov/site/queenscb2/meetings/notices.page,Veteran Affairs 2024 Community Engagement Sessions,https://www.nyc.gov/assets/queenscb2/downloads/pdf/2024/2024-Community-engagement-Benefits-and-Burials-session.pdf
https://www.nyc.gov/site/queenscb2/meetings/notices.page,DACA Essential Plan Consumer Fact Sheet,https://www.nyc.gov/assets/queenscb2/downloads/pdf/notices/2024/DACA_EP_Consumer_Fact_Sheet.pdf
https://www.nyc.gov/site/queenscb2/meetings/notices.page,DACA Essential Plan Provider Fact Sheet,https://www.nyc.gov/assets/queenscb2/downloads/pdf/notices/2024/DACA_EP_Provider_Fact_Sheet.pdf
https://www.nyc.gov/site/queenscb2/meetings/notices.page,Vital Parks for All: Investing in NYC's Living Infrastructure,https://www.nyc.gov/assets/queenscb2/downloads/pdf/2024/VitalParksforAllOnePager.pdf
https://www.nyc.gov/site/queenscb2/meetings/notices.page,"QBP Free Concert - Sunday, July 21, 2024 5 pm at Flushing Meadows Corona Park",https://www.nyc.gov/assets/queenscb2/images/content/pages/QBP-Free-Concert.jpg
https://www.nyc.gov/site/queenscb2/meetings/notices.page,"BSA Public Hearing Notice - 58-02 Northern Boulevard, Queens, NY",https://www.nyc.gov/assets/queenscb2/downloads/pdf/2024/BSA-Public-Hearing-Notice-58-02-Northern-Boulevard-Queens-NY.pdf
https://www.nyc.gov/site/queenscb2/meetings/notices.page,"Community Outreach Mobile Office at Queens Public Library - Thursday, July 18, 2024",https://www.nyc.gov/assets/queenscb2/images/content/pages/QPL-Sunnyside.png
https://www.nyc.gov/site/queenscb2/meetings/notices.page,Ponce Bank Small Business Bootcamp,https://www.nyc.gov/assets/queenscb2/downloads/pdf/2024/Ponce-Bank-Small-Business-Bootcamp-Queens.pdf
https://www.nyc.gov/site/queenscb2/meetings/notices.page,POP Worker Job Training Participant,https://www.nyc.gov/assets/queenscb2/downloads/pdf/2024/POP-WORKER-Job-Training-Participant-JOB-POSTING-2024-updated-7-3-24__6685b4c2a2a09.pdf
https://www.nyc.gov/site/queenscb2/meetings/notices.page,NWC Summer Concerts 2024,https://www.nyc.gov/assets/queenscb2/downloads/pdf/notices/2024/NWC-Summer-Concerts-2024-76801081.1.pdf
https://www.nyc.gov/site/queenscb2/meetings/notices.page,Heart of the District,https://www.nyc.gov/assets/queenscb2/downloads/pdf/notices/2024/heart-of-the-district.pdf
https://www.nyc.gov/site/queenscb2/meetings/notices.page,English,https://www.nyc.gov/assets/queenscb2/images/content/pages/heart-of-the-district-sm-en.png
https://www.nyc.gov/site/queenscb2/meetings/notices.page,Arabic,https://www.nyc.gov/assets/queenscb2/images/content/pages/heart-of-the-district-sm-ar.png
https://www.nyc.gov/site/queenscb2/meetings/notices.page,Bangala,https://www.nyc.gov/assets/queenscb2/images/content/pages/heart-of-the-district-sm-bn.png
https://www.nyc.gov/site/queenscb2/meetings/notices.page,Spanish,https://www.nyc.gov/assets/queenscb2/images/content/pages/heart-of-the-district-sm-es.png
https://www.nyc.gov/site/queenscb2/meetings/notices.page,Tibetan,https://www.nyc.gov/assets/queenscb2/images/content/pages/heart-of-the-district-sm-tb.png
https://www.nyc.gov/site/queenscb2/meetings/notices.page,Nepali,https://www.nyc.gov/assets/queenscb2/images/content/pages/heart-of-the-district-sm-ne.png
https://www.nyc.gov/site/queenscb2/meetings/notices.page,39th Ave and 50th St Summer WHH,https://www.nyc.gov/assets/queenscb2/downloads/pdf/2024/39th-Ave.and-50th-St_SUMMER.-WHH.pdf
https://www.nyc.gov/site/queenscb2/meetings/notices.page,"Queens Boro Dance Festival - Sunday, June 23, 2024 2-4pm",https://www.nyc.gov/assets/queenscb2/images/content/pages/Flyer-062324-June-23.png
https://www.nyc.gov/site/queenscb2/meetings/notices.page,39th Ave. and 50th St. WHH,https://www.nyc.gov/assets/queenscb2/downloads/pdf/notices/2024/39th-Ave.-and-50th-St.-WHH.pdf
https://www.nyc.gov/site/queenscb2/meetings/notices.page,Housing Expo 2024,https://www.nyc.gov/assets/queenscb2/downloads/pdf/2024/Expo-2024-EF.pdf
https://www.nyc.gov/site/queenscb2/meetings/notices.page,NYC DOT Art Summer Streets Art Interventions RFP Flyer,https://www.nyc.gov/assets/queenscb2/downloads/pdf/2024/NYC-DOT-Art-Summer-Streets-Art-Interventions-RFP-flyer.pdf
https://www.nyc.gov/site/queenscb2/meetings/notices.page,Rain Barrel Giveaway,https://www.nyc.gov/assets/queenscb2/downloads/pdf/notices/2024/Rain-Barrel-Giveaway-Promotional-Flyer.pdf
https://www.nyc.gov/site/queenscb2/meetings/notices.page,"Queens Bus Network Redesign Open House - May 16, 2024",https://www.nyc.gov/assets/queenscb2/downloads/pdf/notices/2024/QBNR-PFP-NWQ-Open-House-Flyer-May-16.pdf
https://www.nyc.gov/site/queenscb2/meetings/notices.page,Long Island City Neighborhood Plan - Round 3,https://www.nyc.gov/assets/queenscb2/downloads/pdf/notices/2024/FAM03_Flyer_ENGLISH.pdf
https://www.nyc.gov/site/queenscb2/meetings/notices.page,Spanish,https://www.nyc.gov/assets/queenscb2/downloads/pdf/notices/2024/FAM03_Flyer_SPANISH.pdf
https://www.nyc.gov/site/queenscb2/meetings/notices.page,Chinese,https://www.nyc.gov/assets/queenscb2/downloads/pdf/notices/2024/FAM03_Flyer_CHINESE.pdf
https://www.nyc.gov/site/queenscb2/meetings/notices.page,Bengali,https://www.nyc.gov/assets/queenscb2/downloads/pdf/notices/2024/FAM03_Flyer_BENGALI.pdf
https://www.nyc.gov/site/queenscb2/meetings/notices.page,HPS Workshop Flyer,https://www.nyc.gov/assets/queenscb2/downloads/pdf/2024/HPS-Workshop-Flyer.pdf
https://www.nyc.gov/site/queenscb2/meetings/notices.page,DOT We're Working Here Flyer,https://www.nyc.gov/assets/queenscb2/downloads/pdf/2024/DOT-We-Are-Working-Here-Flyer.pdf
